字段1,字段2,字段3,字段4,文本,文本1
"您好,尊敬的董秘!贵公司毛利率持续下降,请问是哪些原因造成的?",您好！受到全球通胀、俄乌冲突及天气影响等因素影响，公司主要原材料大豆、大豆油及棕榈油等价格在上半年出现前所未有的快速大幅上涨，虽然三季度价格有所回落，但相比去年同期，原料成本仍大幅上升。公司上调了部分产品的售价，但并未完全覆盖原材料成本的上涨，公司主要产品的毛利率同比明显下降。谢谢！,2022-11-24,2022-11-24,金龙鱼,[300999]
中国自由贸易试验区浦东临港新片区“一带一路”合作交流工作站揭牌成立，旨在进一步团结凝聚“一带一路”沿线国家的华侨华商力量。金龙鱼作为总部落户上海浦东的华侨企业，将会在临港新片区有新的项目设计么？非常感谢。,您好！公司在上海临港新片区目前没有新项目。谢谢！,2022-11-24,2022-11-24,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼对于世界杯的关注不遗余力，基本每次世界杯都有相关活动推出，比如买金龙鱼冠军大米抢足金足球！此次世界杯，金龙鱼有什么活动么？非常感谢。,您好！关于这方面的情况请关注公司各平台和渠道的营销信息。谢谢！,2022-11-22,2022-11-22,金龙鱼,[300999]
以岭药业与金龙鱼强强联合，金龙鱼旗下洗涤产品连花抑菌洗涤上市，连花清瘟研发人员李晓燕表示：连花新品基本都分别添加有传承古方的连花金露及连花清瘟配方成分。以洁劲100连花清肤抑菌香皂为例，在连花清瘟的13味配方中，双方精选了10味亲肤中草药添加在其中。连花清瘟配方有几千年的人体临床应用经验，并且其中草药来源于大自然，更能安全地呵护消费者的肌肤。目前市场上持续铺货的有哪些产品？非常感谢。,您好！公司从2020年起陆续推出了洁劲100连花免洗净手消毒凝胶、洁劲100连花清肤泡沫抑菌洗手液等产品，未来我们会持续为消费者提供更多优质的日化产品。谢谢！,2022-11-18,2022-11-18,金龙鱼,[300999]
您好，尊敬的董秘。从招聘网站信息得知金龙鱼（阳江）调味食品有限公司位于阳西县中山火炬（阳西）产业转移工业园开始招聘员工。此次中炬高新大股东部分股权被法拍，金龙鱼会参与拍卖吗？非常感谢。,您好！公司不会参与拍卖。谢谢！,2022-11-14,2022-11-14,金龙鱼,[300999]
11月10日，2022中国（黑龙江）国际绿色食品产业博览会开幕式上，金龙鱼和黑龙江省哈尔滨经济技术开发区管委会签署合作协议，落地中央厨房及产业配套项目，项目总投资10亿元。该项目预计开工时间2024年5月，预计投产时间2025年10月。从新闻看，金龙鱼基本要实现在每个省布局一个中央厨房及产业配套项目，对于央厨的产能利用率以及回报率是否有信心？非常感谢。,您好！我们相信未来中国市场不仅会是世界上最大的，而且也会是最多元化及高品质的食品市场，我们十分看好中国食品市场的前景，对公司长远发展充满信心。谢谢！,2022-11-14,2022-11-14,金龙鱼,[300999]
您好，尊敬的董秘。大豆期货近期暴涨，一些大豆榨油厂又再次停工停产，金龙鱼旗下工厂是否也有波及？非常感谢。,您好！开机率受到多重因素的影响，公司会根据生产计划进行生产。谢谢！,2022-11-14,2022-11-14,金龙鱼,[300999]
您好，尊敬的董秘。益海嘉里集团可持续发展部兼集团油脂科技事业部总监崔新宇在圆桌会议上表示益海嘉里的蒸汽发电厂中，使用稻米壳进行发电，大大减少了对蒸汽的需求，与此同时，稻米壳发电还能产生多余电力可以上网。并在盘锦建设了全球首个从稻壳灰中提取二氧化硅的生产线。益海嘉里的长期合作伙伴欧洲固特异打出的广告语就是“固特异的轮胎一部分是稻壳做的”。请问二氧化硅生产线会在所有大米加工基地铺开么？,您好！目前，公司仅在盘锦基地建立了生产白炭黑的工厂，未来会视各生产基地情况决定是否建设白炭黑产线。谢谢！,2022-11-14,2022-11-14,金龙鱼,[300999]
您好，尊敬的董秘。今年双11，双12，金龙鱼会推出哪些特惠产品给消费者？会联合线下商超一起发动优惠促销么？非常感谢。,您好！公司丰富的米面油产品均会参与今年电商各平台双十一和双十二购物节，并联合全国各大商超开展各式促销活动。谢谢！,2022-11-11,2022-11-11,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼食用油综合加工及中央厨房项目落地海南省澄迈县，该生产基地除了辐射海南省外，还会辐射周边东盟国家吗？非常感谢。,您好！目前公司主要专注于市场空间广阔的中国境内市场。谢谢！,2022-11-11,2022-11-11,金龙鱼,[300999]
您好，尊敬的董秘。可持续发展部总监崔新宇介绍了金龙鱼将每一粒粮食“吃干榨净”的水稻循环经济模式。一厂之内便可实现大米加工、米糠榨油、稻壳发电、稻壳灰制取白炭黑、副产品浓缩并提取卵磷脂等高附加值产品的环保增效闭环模式。若推广至全国，理论上可实现全国每年减少煤炭消耗2600万吨，减少二氧化碳排放5000万吨，增加油脂供应量相当于1.1亿亩大豆。请问未来工厂碳排放是否可以进入碳交所交易？非常感谢。,您好！关于这方面的情况，公司会按照国家政策及工厂当地要求执行，谢谢！,2022-11-11,2022-11-11,金龙鱼,[300999]
您好，尊敬的董秘。一些比较高端的面包烘焙店均在主打用日本原产小麦粉制作高端面包。日本小麦粉（烘焙）价格在国内销售非常昂，但还是很多烘培店均在使用。金龙鱼旗下鹤牌小麦粉也是主打高端面包烘焙，这块高端市场金龙鱼能否破局？非常感谢。,您好！鹤牌作为公司高端日式粉代表之作，除了引进最新的生产线、使用优质的进口麦源之外，公司还在加工技术等方面进行了升级改良，相信公司利用供应链的优势，用心的客户服务，鹤牌面粉在高端烘焙市场会有很好的表现，被更多的烘焙客户认可，谢谢！,2022-11-11,2022-11-11,金龙鱼,[300999]
您好，尊敬的董秘。首届RCEP报关协会国际论坛举办，益金龙鱼物流部总监盛岩出席就“互联互通·促进RCEP地区贸易便利化”并发表讲话。随着RCEP互联互通水平的不断提升，有利于深度连接贸易产业链、供应链，金龙鱼在此方面有何独特见解？非常感谢。,您好！我们相信RCEP协议能够促进区域内国家之间农业和粮油食品领域的进一步合作。谢谢！,2022-11-11,2022-11-11,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼在河南周口七一路第二小学的学生餐得到师生的青睐，每日可加工12万份学生营养餐。金龙鱼目前央厨均部署在铁路枢纽点城市，未来有无可能与铁路公司合作，开展金龙鱼火车便当，让乘客享用快捷，卫生，膳食营养均衡的便当？非常感谢。,您好！公司会根据市场需求和业务发展等情况决定合作事宜。谢谢！,2022-11-11,2022-11-11,金龙鱼,[300999]
请问，公司调味品有多少现有产能和规划产能？,您好！公司调味品目前产量较小，关于产能方面的情况，目前没有需要公开披露的信息。谢谢！,2022-11-8,2022-11-8,金龙鱼,[300999]
请问，公司19个募投项目如果按照工段统计，分别规划了多少新增产能？目前有多少投产？还有多少未投产？进度如何？谢谢,您好！公司在2022年半年度报告中详细披露了募投项目达到预定可使用状态日期，请您查阅半年度报告。关于其他方面的情况，公司目前没有需要公开披露的信息。谢谢！,2022-11-8,2022-11-8,金龙鱼,[300999]
您好，尊敬的董秘。根据资料显示益海嘉里金龙鱼集团旗下的益海（周口）粮油工业有限公司是与河南省周口市供销社合资兴建的。目前金龙鱼旗下公司有多少企业是与各省市供销社合资合作的？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2022-11-2,2022-11-2,金龙鱼,[300999]
贵司3季报显示非经常性损益中，衍生品部分实现6.3亿利润。而3季度大豆期货几乎单边上行，似乎这与公司以前披露的对原材料库存进行套保的策略不符。请问，该损益是如何实现的？,您好！公司套期保值业务涉及的业务品种主要为公司生产经营直接相关的原料和产品，主要包括：进口大豆、国产大豆、棕榈油、豆油等，三季度大豆、棕榈油、豆油等期货品种呈现震荡下行走势，所以产生了一些收益。谢谢！,2022-10-31,2022-10-31,金龙鱼,[300999]
当前环境下，公司主打粮油米面销售量和销售额同比是否有变化，公司有无海外业务或者规划，经营上是否受到当前环境影响,您好！2022年1-9月，国内部分地区疫情反复，疫情管控措施加强，叠加经济疲软、消费不振，公司的业务面临激烈的市场竞争。公司作为物资保供企业，以高度的社会责任感，克服物流不畅等各种困难，充分发挥全国布局、多品类及品牌优势，继续加强内部管理，实现销量较去年同期有所增长，营业收入同比上涨。公司一直以来主要专注于市场空间广阔的中国境内市场，对海外的销售量及营业额占比很小。谢谢！,2022-10-31,2022-10-31,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼广东潮州（粤东）工厂2022年8月份投产，目前生产什么产品为主？会给当地带来多少就业呢？非常感谢。,您好！公司潮州项目小麦加工业务目前已进入试产阶段。关于其他方面的情况，公司目前没有需要公开披露的信息。谢谢！,2022-10-31,2022-10-31,金龙鱼,[300999]
您好，截止10.27股东人数多少了,"您好！截至2022年10月20日公司股东共计173,386户。谢谢！",2022-10-31,2022-10-31,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼旗下的东北大米，东北小米都非常有地域特色。但通过电商购买均发货来自东北工厂，平时购买物流时效到华南需要3天左右。但在双11即将到来之时，建议在华南，华东设置仓储发货，第一节省物流总体成本，第二方便消费者快速收到货物，非常感谢。,感谢您对公司的关注和建议。,2022-10-26,2022-10-26,金龙鱼,[300999]
