字段1,字段2,字段3,字段4,文本,文本1
"7月2日，新一批券商基金投顾试点机构名单出炉。其中包括东方财富等10家券商获批基金投顾业务试点资格,请问是否属实？",尊敬的投资者：您好，感谢您对公司的关注。该信息属实。公司已于2021年7月6日披露《东方财富信息股份有限公司关于子公司东方财富证券股份有限公司试点开展基金投资顾问业务收到中国证监会复函的公告》，敬请查阅。,2021-7-16,2021-7-16,东方财富,[300059]
请问贵司旗下是否已经发行公募基金产品？建议加大公募基金产品募集力度，为股东创造更多惊喜。谢谢！,尊敬的投资者：您好！感谢您对公司的关注和建议。西藏东财基金管理有限公司目前公募基金业务健康发展，已发行了14支基金产品，1只基金产品正在发行中。同时，欢迎您通过投资者热线021-54660526或者董秘邮箱dongmi@eastmoney.com多提宝贵意见和建议。,2021-7-16,2021-7-16,东方财富,[300059]
投资者等着公司的半年快报，公司计划啥时候发？,尊敬的投资者：您好！感谢您对公司的关注。公司2021年半年度业绩预告已于2021年7月10日披露，详细数据敬请留意之后披露的2021年半年度报告。,2021-7-16,2021-7-16,东方财富,[300059]
其他券商中报快报已经都出来了。东财是哪天出快报？谢谢,尊敬的投资者：您好！感谢您对公司的关注。公司2021年半年度业绩预告已于2021年7月10日披露，详细数据敬请留意之后披露的2021年半年度报告。,2021-7-16,2021-7-16,东方财富,[300059]
公司董秘您好！近期有许多的券商已经出了。半年度业绩预告，请问贵公司会出吗？还是必须要指定到7月31号才出。谢谢！,尊敬的投资者：您好！感谢您对公司的关注。公司2021年半年度业绩预告已于2021年7月10日披露，详细数据敬请留意之后披露的2021年半年度报告。,2021-7-16,2021-7-16,东方财富,[300059]
请问东方财富目前旗下有什么公募基金产品发行吗？未来是否会加大公募基金产品发行力度？,尊敬的投资者：您好！感谢您对公司的关注。西藏东财基金管理有限公司目前公募基金业务健康发展，已发行了14支基金产品，1只基金产品正在发行中。具体基金产品及信息敬请关注东财基金官网（网址：http://www.dongcaijijin.com）。,2021-7-16,2021-7-16,东方财富,[300059]
董秘你好，东财的负债率为何那么高。,尊敬的投资者：您好，感谢您对公司的关注。因为公司负债包含了东方财富证券、天天基金收到的客户代理买卖证券款。代理买卖证券款是接受客户委托，代理客户买卖股票、债券和基金等有价证券而收到的款项，在会计核算中计入负债项目。,2021-7-1,2021-7-1,东方财富,[300059]
请问哈富证券目前业务包括哪些？贵司财富管理包括什么范畴？,尊敬的投资者：您好，感谢您对公司的关注。截止目前，哈富证券持有香港证监会第1类、第4类及第9类牌照。如果您在使用中有任何疑问或建议，您可以拨打哈富证券客服电话：4009201822，（00852）21112681，客服人员将尽力为您解答相关疑问。,2021-6-30,2021-6-30,东方财富,[300059]
请问贵司和腾讯自选股、支付宝等APP是否有业务合作？,尊敬的投资者：您好，感谢您对公司的关注。,2021-6-30,2021-6-30,东方财富,[300059]
基金投顾业务是未来券商转型财富管理的方向性和趋势性业务，请问贵司取得了基金投顾的牌照吗？如果没有，打算什么时候申请？,尊敬的投资者：您好，感谢您对公司的关注。,2021-6-30,2021-6-30,东方财富,[300059]
请问公司董秘，公司是否持是基金投顾试点单位？,尊敬的投资者：您好，感谢您对公司的关注。,2021-6-30,2021-6-30,东方财富,[300059]
国际哈富证券与内地东财证券能不能互通？ 去掉繁索复杂的各弄各的一套，用内地东财可以直接买港美，哈富可以直接买内地股。只需公司在中间设一个转换即可。现在可能做不到，希望公司努力去办。,尊敬的投资者：您好！感谢您对公司的关注和建议。公司会在合法合规的前提下开展各项业务。,2021-6-30,2021-6-30,东方财富,[300059]
"尊敬的董秘,公司有成熟的区块链技术也有宝贵的第三方支付牌照,请问公司是否打算涉足数字货币?或是公司已经在数字货币方面有布局了?",尊敬的投资者：您好，感谢您对公司的关注。,2021-6-30,2021-6-30,东方财富,[300059]
请问贵公司什么时候预告2021年中期业绩?,尊敬的投资者：您好，感谢您对公司的关注。根据《创业板股票上市规则》等相关规定，公司会在2021年8月31日前披露2021年半年度报告，敬请留意。,2021-6-30,2021-6-30,东方财富,[300059]
您好，贵公司有哪些软件适用于鸿蒙操作系统？越来越多的手机使用鸿蒙操作系统，针对这一个机遇，贵公司在鸿蒙操作系统上有何规划和布局？,尊敬的投资者，您好！感谢您对公司的关注，东方财富app适用于鸿蒙系统。,2021-6-30,2021-6-30,东方财富,[300059]
董秘，您好，请问天天基金的代销分仓收入体现在报表哪里？谢谢,尊敬的投资者：您好！感谢您对公司的关注。天天基金相关收入核算在金融电子商务服务业务收入里。,2021-6-30,2021-6-30,东方财富,[300059]
您好 我们软件北向资金每日更新的功能是什么时候开始的？,尊敬的投资者：您好！感谢您对公司的关注，该功能已上线多年。,2021-6-30,2021-6-30,东方财富,[300059]
恭喜！！！公司目前市值已经超越中信证券。公司作为唯一的创业板公司，将成为券商的新的风向标,尊敬的投资者：您好！感谢您对公司的关注。,2021-6-30,2021-6-30,东方财富,[300059]
董秘好，请问东财最新的股东人数是多少？谢谢。,尊敬的投资者：您好！感谢您对公司的关注。公司季度末、半年度末以及年度末的股东人数，我们会在定期报告中进行披露。,2021-6-30,2021-6-30,东方财富,[300059]
营收14亿  归母净利润却19亿？,尊敬的投资者：您好！感谢您对公司的关注。公司2021年第一季度营业总收入28.90亿元，归属于上市公司股东的净利润19.11亿元。详细数据敬请查阅《公司2021年第一季度报告》，如果您仍存在疑问，您还可以通过投资者热线021-54660526或者董秘邮箱dongmi@eastmoney.com留下联系方式，公司会安排相关工作人员及时联系您，进一步解答您提出的问题。,2021-6-30,2021-6-30,东方财富,[300059]
请问东方财富网进入股吧看上市公司公告，怎么好多公司的年报季报缺这少那的，是你们工作疏忽还是技术上出现了问题？比如进入左江科技，一季报都没有，进入常熟汽饰，2020年报都没有。是不是公司出现什么问题了？,尊敬的投资者：您好！感谢您对公司的关注和反馈。,2021-6-30,2021-6-30,东方财富,[300059]
请问东财的软件是否支持升级为鸿蒙的手机系统？,尊敬的投资者：您好，感谢您对公司的关注。目前东方财富app适用于鸿蒙系统。,2021-6-30,2021-6-30,东方财富,[300059]
"尊敬的董秘您好！目前券商都向财富管理方向转型,其实在上月会谈也表达了东财将向资产管理方向拓展第三条腿,但是券商的资产财富管理。主要在公募管理这一块业务,但贵公司缺少这一方面的公募基金牌照,建议贵公司能增持这张牌照,从之前单一的公募基金代销售，发展到公募基金发行管理，使整个财富管理逐渐闭环，客户价值利益最大化，增加未来的核心竞争力，构筑更强的财富管理堡垒！以上仅是一个投资者的建议！谢谢！",尊敬的投资者：您好，感谢您对公司的关注和宝贵建议。东方财富旗下全资孙公司西藏东财基金管理有限公司已于2018年10月设立，是独立的公开募集证券投资基金管理公司。如果您仍存在疑问，您还可以通过投资者热线021-54660526或者董秘邮箱dongmi@eastmoney.com留下联系方式，公司会安排相关工作人员及时联系您，进一步解答您提出的问题。,2021-6-12,2021-6-12,东方财富,[300059]
股东人数5月份的,尊敬的投资者：您好！感谢您对公司的关注。公司季度末、半年度末以及年度末的股东人数，我们会在定期报告中进行披露。,2021-6-12,2021-6-12,东方财富,[300059]
东财2季报什么时候出。预告什么时候公告?,尊敬的投资者：您好，感谢您对公司的关注。目前，根据《创业板股票上市规则》等相关规定，公司会在2021年8月31日前披露2021年半年度报告，敬请留意。,2021-6-12,2021-6-12,东方财富,[300059]
请问公司软件是否兼容鸿蒙系统？,尊敬的投资者：您好，感谢您对公司的关注。目前东方财富app适用于鸿蒙系统。,2021-6-12,2021-6-12,东方财富,[300059]
董秘你好，请问东财的投资者交流是董秘一人还是董办的团队一起负责，如果遇到紧急突发事件，例如光大乌龙指之类，东财可有预案。,尊敬的投资者：您好，感谢您对公司的关注。公司董事会秘书为公司投资者关系管理的负责人。董事会秘书办公室具体负责公司投资者关系管理事务。公司建立并不断完善重大信息内部报告制度及流程，相关人员均具有丰富行业经验及管理能力，有能力妥善应对和处理突发事件。,2021-6-12,2021-6-12,东方财富,[300059]
